gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_ratio,seed_flow_kzt,seed_share,n_seed_upstream,p_terminal,betweenness,fast_pass_share,max_sync_payers,near_threshold_share,n_cycles,flags,score_breakdown
100000005602999100,peripheral,0.5,10,0.603646499985778,"Периферийный узел: 1 входящих, 2 исходящих, оборот 21 тыс.; есть источники вне выборки",2,False,1,2,5000.0,16000.0,1,3,3.2,961.1926040980688,0.06007453774676047,1,0.0,4.200713249406253e-05,1.0,1,0.75,1,fast_pass;near_threshold;cycles;external_funding,"{""betweenness"": 0.135, ""degree"": 0.081, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.127, ""temporal"": 0.071}"
100000000723383100,peripheral,0.5,16,0.6082600904514036,"Периферийный узел: 1 входящих, 2 исходящих, оборот 82 тыс.; есть источники вне выборки",2,False,1,2,6800.0,75000.0,1,2,11.029411764705882,6205.864156059609,0.08274485541412811,1,0.0,0.0002389651027728274,0.0,1,0.0,0,external_funding,"{""betweenness"": 0.144, ""degree"": 0.081, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.161, ""temporal"": 0.032}"
100000006977207100,peripheral,0.5,14,0.6258497596495719,"Периферийный узел: 1 входящих, 15 исходящих, оборот 4.57 млн; есть источники вне выборки",2,False,1,15,414000.0,4157018.0,1,15,10.041106280193237,8965.436907190973,0.002156699082657562,1,0.0,5.290520932035234e-05,0.0,1,0.0,0,external_funding,"{""betweenness"": 0.136, ""degree"": 0.098, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.17, ""temporal"": 0.032}"
100000001273783100,terminal,0.5,6,0.5351252951048154,"Вероятный конечный получатель: 1 плательщиков, получено 23 тыс., исходящих нет",2,False,1,0,23200.0,0.0,1,0,0.0,540.8968459694495,0.023314519222821097,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.139, ""seed_flow_kzt"": 0.115, ""temporal"": 0.032}"
100000000201868100,transit,0.6014716886570399,2,0.7687004010581107,"Признаки транзита: получено 190 тыс., отдано 100%, медиана задержки 1 дн., 1→1 контрагента",2,False,1,1,190000.0,190000.0,1,1,1.0,89911.48498306889,0.4732173496633717,1,0.0,0.0,1.0,1,0.0,1,fast_pass;cycles,"{""betweenness"": 0.055, ""degree"": 0.07, ""n_seed_upstream"": 0.15, ""role"": 0.189, ""seed_flow_kzt"": 0.229, ""temporal"": 0.058}"
100000007777377100,peripheral,0.5,16,0.7327075689051965,"Периферийный узел: 1 входящих, 2 исходящих, оборот 466 тыс.",2,False,1,2,456290.0,10000.0,7,2,0.021915886826360427,98125.36549517619,0.21505044049875338,2,0.0,0.00013592874005154197,0.0,1,0.2222222222222222,0,near_threshold,"{""betweenness"": 0.142, ""degree"": 0.081, ""n_seed_upstream"": 0.191, ""role"": 0.026, ""seed_flow_kzt"": 0.232, ""temporal"": 0.045}"
100000004192865100,terminal,0.5,24,0.6124356458173337,"Вероятный конечный получатель: 1 плательщиков, получено 67 тыс., исходящих нет",2,False,1,0,66666.0,0.0,1,0,0.0,20000.0,0.3000030000300003,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.139, ""seed_flow_kzt"": 0.191, ""temporal"": 0.032}"
100000006901046100,peripheral,0.5,2,0.5902665187587108,"Периферийный узел: 1 входящих, 1 исходящих, оборот 81 тыс.",2,False,1,1,75800.0,5500.0,3,1,0.07255936675461741,51740.24082053534,0.6825889290308093,1,0.0,0.0,0.0,1,0.25,1,near_threshold;cycles,"{""betweenness"": 0.055, ""degree"": 0.07, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.22, ""temporal"": 0.056}"
100000000437046100,coordinator,1.0,1,0.9208976875159994,"Кандидат в координирующий узел: 9 плательщиков → 42 получателей; сигналы S2, S3",2,False,9,42,1107200.0,7606224.0,20,73,6.86978323699422,36889.8867167484,0.004849960600259524,1,0.0,0.0026672547665215836,0.7633670520231214,3,0.010752688172043012,42,fast_pass;sync_in;near_threshold;cycles;external_funding;bridge;distributor;S2;S3,"{""betweenness"": 0.149, ""degree"": 0.1, ""n_seed_upstream"": 0.15, ""role"": 0.198, ""seed_flow_kzt"": 0.209, ""temporal"": 0.095}"
100000008765494100,terminal,0.5,3,0.5281849987200273,"Вероятный конечный получатель: 1 плательщиков, получено 24 тыс., исходящих нет",2,False,1,0,24000.0,0.0,1,0,0.0,412.44024872821973,0.017185010363675823,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.139, ""seed_flow_kzt"": 0.108, ""temporal"": 0.032}"
100000008713270100,peripheral,0.5,17,0.5878829251642632,"Периферийный узел: 1 входящих, 3 исходящих, оборот 220 тыс.; есть источники вне выборки",2,False,1,3,30000.0,190000.0,1,3,6.333333333333333,7200.192005120136,0.037895747395369134,1,0.0,1.1888811083225246e-06,0.0,1,0.0,0,external_funding,"{""betweenness"": 0.115, ""degree"": 0.087, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.165, ""temporal"": 0.032}"
100000003603979100,terminal,0.5,22,0.6145518673379412,"Вероятный конечный получатель: 1 плательщиков, получено 165 тыс., исходящих нет",2,False,1,0,165000.0,0.0,3,0,0.0,13651.202023514958,0.08273455771827247,1,1.0,0.0,0.0,1,0.3333333333333333,0,near_threshold,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.139, ""seed_flow_kzt"": 0.18, ""temporal"": 0.045}"
100000000943371100,terminal,0.5,20,0.5763119720112637,"Вероятный конечный получатель: 1 плательщиков, получено 16 тыс., исходящих нет",2,False,1,0,15500.0,0.0,1,0,0.0,4546.458682163689,0.29331991497830256,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.139, ""seed_flow_kzt"": 0.155, ""temporal"": 0.032}"
100000008672480100,terminal,0.5,3,0.5093551782006427,"Вероятный конечный получатель: 1 плательщиков, получено 13 тыс., исходящих нет",2,False,1,0,13000.0,0.0,1,0,0.0,223.4051347277857,0.017185010363675823,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.139, ""seed_flow_kzt"": 0.09, ""temporal"": 0.032}"
100000008691168100,terminal,0.5,3,0.5281849987200273,"Вероятный конечный получатель: 1 плательщиков, получено 24 тыс., исходящих нет",2,False,1,0,24000.0,0.0,1,0,0.0,412.44024872821973,0.017185010363675823,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.139, ""seed_flow_kzt"": 0.108, ""temporal"": 0.032}"
100000003237045100,peripheral,0.5,2,0.5281224222772136,"Периферийный узел: 1 входящих, 1 исходящих, оборот 490 тыс.",2,False,1,1,340200.0,150000.0,2,1,0.4409171075837742,9616.003423755597,0.028265736107453254,1,0.0,0.0,0.0,1,0.0,1,cycles,"{""betweenness"": 0.055, ""degree"": 0.07, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.171, ""temporal"": 0.044}"
100000008736394100,terminal,0.5,3,0.5159541485337201,"Вероятный конечный получатель: 1 плательщиков, получено 16 тыс., исходящих нет",2,False,1,0,16000.0,0.0,1,0,0.0,274.96016581881315,0.017185010363675823,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.139, ""seed_flow_kzt"": 0.096, ""temporal"": 0.032}"
100000004160650100,peripheral,0.5,22,0.6273800381147423,"Периферийный узел: 2 входящих, 10 исходящих, оборот 1.56 млн; есть источники вне выборки",2,False,2,10,75100.0,1489827.0,4,40,19.83790945406125,3511.6030967781135,0.002357054273266704,1,0.0,5.746258690225535e-06,0.7336884154460719,1,0.09090909090909091,12,fast_pass;near_threshold;cycles;external_funding,"{""betweenness"": 0.118, ""degree"": 0.097, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.152, ""temporal"": 0.07}"
100000000629812100,terminal,0.5,16,0.6455784054384617,"Вероятный конечный получатель: 2 плательщиков, получено 22 тыс., исходящих нет",2,False,2,0,22000.0,0.0,2,0,0.0,2314.983169466298,0.10522650770301355,2,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.07, ""n_seed_upstream"": 0.191, ""role"": 0.139, ""seed_flow_kzt"": 0.144, ""temporal"": 0.032}"
100000000955444100,terminal,0.5,34,0.57107830588503,"Вероятный конечный получатель: 1 плательщиков, получено 7 тыс., исходящих нет",2,False,1,0,6910.0,0.0,1,0,0.0,3288.123094958968,0.47584994138335285,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.139, ""seed_flow_kzt"": 0.15, ""temporal"": 0.032}"
100000008731444100,peripheral,0.5,5,0.6524276815427936,"Периферийный узел: 3 входящих, 9 исходящих, оборот 1.32 млн; есть источники вне выборки",2,False,3,9,439000.0,879767.8,5,9,2.0040268792710707,12935.255251983059,0.014703033291265101,1,0.0,0.00012166216675167166,0.5694760820045558,1,0.0,0,fast_pass;external_funding,"{""betweenness"": 0.142, ""degree"": 0.097, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.179, ""temporal"": 0.045}"
100000008413748100,peripheral,0.5,8,0.6635150894558692,"Периферийный узел: 2 входящих, 18 исходящих, оборот 1.40 млн; есть источники вне выборки",2,False,2,18,26480.0,1377320.22,2,21,52.01360347432024,5178.488524460305,0.003759829013807918,1,0.0,0.0005437149602061679,1.0,2,0.08695652173913043,6,fast_pass;near_threshold;cycles;external_funding,"{""betweenness"": 0.146, ""degree"": 0.099, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.157, ""temporal"": 0.071}"
100000006787636100,terminal,0.5,2,0.5924680717922461,"Вероятный конечный получатель: 1 плательщиков, получено 20 тыс., исходящих нет",2,False,1,0,20000.0,0.0,1,0,0.0,9464.366840323042,0.47321734966337164,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.139, ""seed_flow_kzt"": 0.171, ""temporal"": 0.032}"
100000005942793100,terminal,0.5,4,0.6264869016127655,"Вероятный конечный получатель: 4 плательщиков, получено 55 тыс., исходящих нет",2,False,4,0,55000.0,0.0,4,0,0.0,1506.9525399986512,0.027399137090884568,1,1.0,0.0,0.0,2,0.25,0,near_threshold,"{""betweenness"": 0.055, ""degree"": 0.087, ""n_seed_upstream"": 0.15, ""role"": 0.139, ""seed_flow_kzt"": 0.137, ""temporal"": 0.045}"
100000008730846100,peripheral,0.5,4,0.6370111215405181,"Периферийный узел: 7 входящих, 3 исходящих, оборот 518 тыс.; есть источники вне выборки",2,False,7,3,155042.0,363370.0,11,4,2.343687516930896,1832.1574227271858,0.00504212626999253,1,0.0,0.00013315468413212274,0.11609757356071258,4,0.0,0,sync_in;external_funding,"{""betweenness"": 0.142, ""degree"": 0.096, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.14, ""temporal"": 0.069}"
100000002570206100,terminal,0.5,8,0.6018659157493529,"Вероятный конечный получатель: 2 плательщиков, получено 167 тыс., исходящих нет",2,False,2,0,166959.6,0.0,2,0,0.0,2079.9313039738345,0.012457692184060303,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.07, ""n_seed_upstream"": 0.15, ""role"": 0.139, ""seed_flow_kzt"": 0.142, ""temporal"": 0.032}"
100000000785800100,transit,0.6014716886570399,38,0.7268310720482406,"Признаки транзита: получено 19 тыс., отдано 100%, медиана задержки 0 дн., 1→1 контрагента",2,False,1,1,19000.0,19000.0,1,1,1.0,19000.0,1.0,1,0.0,0.0,1.0,1,0.0,1,fast_pass;cycles,"{""betweenness"": 0.055, ""degree"": 0.07, ""n_seed_upstream"": 0.15, ""role"": 0.189, ""seed_flow_kzt"": 0.189, ""temporal"": 0.058}"
100000007382152100,terminal,0.5,18,0.5253121711181271,"Вероятный конечный получатель: 1 плательщиков, получено 6 тыс., исходящих нет",2,False,1,0,5860.0,0.0,1,0,0.0,228.4741501036485,0.03898876281632227,1,1.0,0.0,0.0,1,1.0,0,near_threshold,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.139, ""seed_flow_kzt"": 0.091, ""temporal"": 0.047}"
100000000910216100,peripheral,0.5,4,0.597405922006997,"Периферийный узел: 1 входящих, 1 исходящих, оборот 123 тыс.",2,False,1,1,71000.0,52010.0,3,1,0.7325352112676057,2766.6500017879616,0.03896690143363326,1,0.0,0.00046465436650272,0.0,1,0.25,0,near_threshold,"{""betweenness"": 0.146, ""degree"": 0.07, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.148, ""temporal"": 0.045}"
100000003131016100,peripheral,0.5,1,0.577961714594533,"Периферийный узел: 1 входящих, 1 исходящих, оборот 532 тыс.",2,False,1,1,405700.0,126000.0,7,4,0.31057431599704216,35816.957396088044,0.08828434162210512,1,0.0,0.0,0.0,1,0.18181818181818182,1,near_threshold;cycles,"{""betweenness"": 0.055, ""degree"": 0.07, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.208, ""temporal"": 0.056}"
100000003221384100,terminal,0.5,2,0.6027078533435731,"Вероятный конечный получатель: 1 плательщиков, получено 511 тыс., исходящих нет",2,False,1,0,511200.0,0.0,1,0,0.0,14170.623596654945,0.027720312200029233,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.139, ""seed_flow_kzt"": 0.181, ""temporal"": 0.032}"
100000002156381100,peripheral,0.5,10,0.6204454304974826,"Периферийный узел: 2 входящих, 1 исходящих, оборот 83 тыс.",2,False,2,1,61000.0,21800.0,7,3,0.35737704918032787,2612.462656791343,0.042827256658633905,1,0.0,4.240342619683671e-05,0.08196721311475409,2,0.4,1,near_threshold;cycles,"{""betweenness"": 0.135, ""degree"": 0.081, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.146, ""temporal"": 0.069}"
100000002779485100,terminal,0.5,5,0.6271695537161874,"Вероятный конечный получатель: 1 плательщиков, получено 91 тыс., исходящих нет",2,False,1,0,91000.0,0.0,2,0,0.0,32003.262388690626,0.35168420207352336,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.139, ""seed_flow_kzt"": 0.205, ""temporal"": 0.032}"
100000008774237100,peripheral,0.5,22,0.46679181955229393,"Периферийный узел: 1 входящих, 1 исходящих, оборот 60 тыс.",2,False,1,1,50000.0,10000.0,1,1,0.2,759.5251510834374,0.01519050302166875,1,0.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.07, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.123, ""temporal"": 0.032}"
100000002628146100,terminal,0.5,4,0.5761981966606934,"Вероятный конечный получатель: 1 плательщиков, получено 30 тыс., исходящих нет",2,False,1,0,30500.0,0.0,2,0,0.0,4541.559677178684,0.1489035959730716,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.139, ""seed_flow_kzt"": 0.155, ""temporal"": 0.032}"
100000002852402100,terminal,0.5,2,0.5954262309070739,"Вероятный конечный получатель: 1 плательщиков, получено 55 тыс., исходящих нет",2,False,1,0,55000.0,0.0,1,0,0.0,10349.479524354807,0.18817235498826923,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.139, ""seed_flow_kzt"": 0.174, ""temporal"": 0.032}"
100000006989106100,terminal,0.5,6,0.6461700372614273,"Вероятный конечный получатель: 1 плательщиков, получено 64 тыс., исходящих нет",2,False,1,0,64000.0,0.0,2,0,0.0,64000.0,1.0,1,1.0,0.0,0.0,1,0.0,0,,"{""betweenness"": 0.055, ""degree"": 0.032, ""n_seed_upstream"": 0.15, ""role"": 0.139, ""seed_flow_kzt"": 0.224, ""temporal"": 0.032}"
100000002958343100,peripheral,0.5,6,0.6925391813863526,"Периферийный узел: 1 входящих, 2 исходящих, оборот 4.29 млн",2,False,1,2,2900000.0,1390000.0,4,17,0.4793103448275862,236546.12214312472,0.08156762832521543,1,0.0,3.962937027741748e-07,0.034482758620689655,1,0.047619047619047616,1,near_threshold;cycles,"{""betweenness"": 0.112, ""degree"": 0.081, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.242, ""temporal"": 0.066}"
100000008461532100,peripheral,0.5,28,0.6231817276786984,"Периферийный узел: 2 входящих, 8 исходящих, оборот 3.10 млн; есть источники вне выборки",2,False,2,8,565300.0,2530090.0,2,9,4.475658942154608,816.5070765136732,0.0003227185896603177,1,0.0,0.00027126303954892267,0.990624447196179,1,0.09090909090909091,1,fast_pass;near_threshold;cycles;external_funding,"{""betweenness"": 0.145, ""degree"": 0.096, ""n_seed_upstream"": 0.15, ""role"": 0.026, ""seed_flow_kzt"": 0.124, ""temporal"": 0.068}"
